"Тушь для ресниц Vivienne Sabo Cabaret Premiere со сценическим эффектом 9 мл 03-Бирюзовая (3700971300648) ",http://i1.rozetka.ua/goods/1474736/vivienne_sabo_3700971300648_images_1474736476.jpg,"Vivienne Sabo — модная косметика, разработанная с учетом современных требований и актуальных тенденций. Европейские модницы ценят ее высокое качество и романтический парижский флер, которым пронизана вся коллекция.Ваши ресницы пленительны, как у красоток кабаре!Самая грандиозная премьера сезона – это любимая тушь Cabaret Premiere с эффектом сценического объёма! Улучшенная текстура туши теперь более лёгкая и эластичная, равномерно обволакивает ресницы без единого комочка! Золотая упаковка станет элегантным аксессуаром, дополняющим ваш незабываемый образ."
"Тушь для ресниц Maybelline Смоуки айз Volume Express Colossal Smoky Eyes 10.7 мл Дымчато-черная (30098848) ",http://i2.rozetka.ua/goods/1136337/maybelline_30098848_images_1136337998.jpg,"Maybelline New York — это намного больше, чем просто доступная суперсовременная косметика, которая находится ""на острие моды"" и красоты мегаполиса. Бренд отображает настоящую энергию, образ и стиль Нью-Йорка. Сегодня Maybelline New York — бренд №1 во всем мире и представлен в более чем 90 странах мира. Maybelline New York — это всё, чем является брэнд сегодня: его размер, его цвет, его успех, плюс черты, присущие Нью-Йорку: привлекательность, неповторимость и пленительность. Вот уже почти столетие Maybelline New York помогает женщинам чувствовать себя более прекрасными!Эксклюзивная формула сколлагеном увеличивает объем ресниц в 9 раз. Впервые! В тушь добавлены угольные пигменты для создания идеального матового макияжа «Смоки-айз»Используй матовую тушь, чтобы сделать глаза выразительнее, ярче и зрительно больше. Ведь по-настоящему «дымчатым» макияж будет выглядеть только с объемными матовыми ресницами!Объем: 10.7 мл"
"Тушь для ресниц Dermacol Nutri Lash 2 в 1 Питание и удлинение 8 мл Черная (85953666) ",http://i1.rozetka.ua/goods/749464/dermacol_mascara_nutri_lash_black_85953666_images_749464994.jpg,"Dermacol – традиционная чешская косметическая марка, очень любимая на домашнем рынке и популярная во всем мире. Продукция компании соответствует всем требованиям по качеству, связанным с новейшими исследованиями в косметологии. Dermacol помогает заботиться о каждом типе кожи вне зависимости от ее возраста и состояния и представляет решения для большинства проблем, таких как: сухая или жирная кожа, дряблая и морщинистая, обезвоженная и бледная, очень чувствительная или склонная к акне кожа.Тушь Dermacol Nutri Lash содержит специальные активные вещества, стимулирующие рост и регенерацию ресниц. Придает ресницам великолепную длину, объем, густоту, гибкость и блеск. Она не образует комочков и не осыпается. Не содержит парабенов. Кремовая текстура интенсивно питает и увлажняет ресницы, а также укрепляет и защищает их, препятствуя выпадению. Специальная пузырчатая щеточка идеально подчеркнет и отделит каждую ресничку, придаст им совершенную форму. Текстура туши обеспечивает прекрасное обволакивание и фиксацию формы ресниц на долгое время. Преимущество: Стимулирует рост и обновление ресницУвеличивает их длину, объем и густотуПитает ресницы и предотвращает их выпадениеПрименение: Щеточку держите горизонтально и проводите ей вплотную от основания ресниц к кончикам, чтобы ресницы были покрыты по всей длине.Результат:Более длинные и укрепленные ресницы уже через 15 дней."
"Тушь для ресниц Color Me ""Мagic Eyes"" Объем и Удлинение Черная (8011603551020) ",http://i1.rozetka.ua/goods/1197762/color_me_8011603551020_images_1197762405.jpg,"Волшебное прикосновение туши «Мagic Eyes» сделает ресницы пушистыми, длинными и изящно изогнутыми. Мягкая консистенция, созданная на основе эксклюзивной формулы только для туши «Мagic Eyes», обвивает своей текстурой каждую ресничку, заботливо ухаживая и создавая впечатляющий объем с первого нанесения. Взгляд обретает гипнотическую силу, очаровывает, пленит, завораживает."
"Тушь для ресниц Dermacol Obsesion Объем и удлинение 12 мл Черная (8595003919029) ",http://i1.rozetka.ua/goods/749474/dermacol_mascara_obsesion_black_8595003919029_images_749474416.jpg,"Dermacol – традиционная чешская косметическая марка, очень любимая на домашнем рынке и популярная во всем мире. Продукция компании соответствует всем требованиям по качеству, связанным с новейшими исследованиями в косметологии. Dermacol помогает заботиться о каждом типе кожи вне зависимости от ее возраста и состояния и представляет решения для большинства проблем, таких как: сухая или жирная кожа, дряблая и морщинистая, обезвоженная и бледная, очень чувствительная или склонная к акне кожа.На создание туши Obsesion компанию Dermacol вдохновила испанская страсть и соблазнительность. Благодаря этому, ваш взгляд теперь полон соблазна и завораживающей сексуальности. Тушь обладает нежной кремовой текстурой, которая очень легко наносится при помощи специальной щеточки, и придает ресницам непревзойденный объем и максимальную длину. Специальные растительные воски поддерживают естественную гибкость ресниц, а витамин В5 обеспечивает их питание на протяжении целого дня.Преимущество: Шелковистая текстураУдобная щеточкаГипоаллергеннаяРекомендована Чешской ассоциацией стилистов и визажистовПрименение: Нанесите щеточкой на ресницы.Результат:Длинные, необыкновенно густые и объемные ресницы, придающие вашему взгляду пленительную страстность и сексуальность."
"Тушь для ресниц Maybelline для создания объема Volume Express Colossal 10.7 мл Ультра-черная (30079847) ",http://i2.rozetka.ua/goods/1132310/maybelline_30079847_images_1132310135.jpg,"Maybelline New York — это намного больше, чем просто доступная суперсовременная косметика, которая находится ""на острие моды"" и красоты мегаполиса. Бренд отображает настоящую энергию, образ и стиль Нью-Йорка. Сегодня Maybelline New York — бренд №1 во всем мире и представлен в более чем 90 странах мира. Maybelline New York — это всё, чем является брэнд сегодня: его размер, его цвет, его успех, плюс черты, присущие Нью-Йорку: привлекательность, неповторимость и пленительность. Вот уже почти столетие Maybelline New York помогает женщинам чувствовать себя более прекрасными!Формула с коллагеном и запатентованная мегащеточка позволяют быстро создавать колоссальный объем. Пигменты, содержащиеся в черной туши для ресниц, делают глаза еще более выразительными.Для максимального эффекта нанеси чуть большее количество туши на корни ресниц. Чтобы сделать ресницы более выразительными, дополнительно прокрась верхние и нижние ресницы во внешних уголках глаз.Объем: 10.7 мл"
"Тушь для ресниц Dermacol Volume Mania Невероятный объем 10 мл Черная (85950566) ",http://i2.rozetka.ua/goods/749493/dermacol_mascara_volume_mania_black_85950566_images_749493890.jpg,"Dermacol – традиционная чешская косметическая марка, очень любимая на домашнем рынке и популярная во всем мире. Продукция компании соответствует всем требованиям по качеству, связанным с новейшими исследованиями в косметологии. Dermacol помогает заботиться о каждом типе кожи вне зависимости от ее возраста и состояния и представляет решения для большинства проблем, таких как: сухая или жирная кожа, дряблая и морщинистая, обезвоженная и бледная, очень чувствительная или склонная к акне кожа.Элегантная тушь Dermacol Volume Mania для объема ресниц с практичной и удобной щеточкой обволакивает каждую ресничку насыщенным черным цветом. Тушь великолепно ложится и долго держится, не образует комочков и не склеивает ресницы. Стойкая формула туши с природными восками в составе питает ресницы и защищает их от ломкости. Ресницы выглядят гладкими и блестящими. Насыщенные черные пигменты придают ресницам выразительный черный цвет.Преимущество: Великолепно ложитсяОбладает стойкой формулойПрименение: Нанесите удобной щеточкой и подарите своим ресницам великолепный объем.Результат:Длинные, пышные и невероятно густые ресницы."
"Тушь для ресниц Max Factor Masterpiece Transform Супер объем 12 мл 01 Черный (4084500224445) ",http://i2.rozetka.ua/goods/451372/max_factor_masterpiece_transform_4084500224445_images_451372842.jpg,"Косметика Max Factor вот уже более 100 лет является незаменимым средством для создания обворожительных женских образов. Благодаря популярности этих образов она завоевала свое место в сердцах и косметичках женщин во всем мире. Создатель марки Максимилиан Фактор по праву считается отцом макияжа, ведь он единственный гример, который получил Оскар и чье имя красуется на голливудской Аллее Звезд. Опираясь на многолетний опыт успешного развития бренд Max Factor и сейчас пользуется репутацией творческого лидера, который находит баланс между инновационными технологиями и классической красотой.Masterpiece Transform — революционная тушь, которая моментально создает более темные, густые и эффектные ресницы.Max Factor считает, что для большого объема вам не нужны макси-щетки, и доказывает это своей щеточкой ""Мгновенный эффект"". Она обеспечивает максимальный контакт туши с ресницами. Ряды вращающихся щетинок позволяют равномерно нанести тушь на каждую ресничку и придают им объем от корней до кончиков.Дерзкая черная тушь для ресниц Masterpiece Transform идеально дополнит ваш смоки-айс образ, преобразив ресницы за одно мгновение."
"Тушь для ресниц Max Factor 2000 Calorie Curved Brush Объем и подкручивание 9 мл 01 Черный (5011321208452) ",http://i1.rozetka.ua/goods/451690/max_factor_2000_calorie_curved_brush_5011321208452_images_451690997.jpg,"Косметика Max Factor вот уже более 100 лет является незаменимым средством для создания обворожительных женских образов. Благодаря популярности этих образов она завоевала свое место в сердцах и косметичках женщин во всем мире. Создатель марки Максимилиан Фактор по праву считается отцом макияжа, ведь он единственный гример, который получил Оскар и чье имя красуется на голливудской Аллее Звезд. Опираясь на многолетний опыт успешного развития бренд Max Factor и сейчас пользуется репутацией творческого лидера, который находит баланс между инновационными технологиями и классической красотой.2000 Calorie Curved Brush — тушь для классического образа с объемными и подкрученными ресницами.Она увеличивает объем в 3 раза по сравнению с ненакрашенными ресницами. Уникальное сочетание ингредиентов делает ее устойчивой к трем основным факторам: трению (когда трете глаза), влаге (занятия в спортзале/отдых на море) и высоким температурам. Изогнутый аппликатор-щеточка подкручивает ресницы, придавая им изумительный изгиб.Прекрасно подходит для чувствительных глаз и для тех, кто носит контактные линзы.Сделайте ваш взгляд более выразительным и глубоким вместе с 2000 Calorie Curved Brush от Max Factor."
"Тушь для ресниц Color Me ""Magic Noire"" Объем Длина и Ультра Черный Цвет Черная (8011603551013) ",http://i2.rozetka.ua/goods/1197848/color_me_8011603551013_images_1197848085.jpg,"Тушь Color Me ""Magic Noire"" обладает ультра черным цветом, легко наносится и невесомо ложиться на ресницы, оставляя ощущение полного комфорта. Текстура очень гибкая, легко наносится и моделируется. Легкие силиконы гарантируют стойкость цвета и насыщенность. Каждая ресничка буквально обволакивается особыми силиконовыми пигментами, обеспечивающие плотное нанесение, невероятный объем и удлинение."
"Тушь для ресниц L'Oreal Vollumissime x5 экстра-объем Черная (3600521018095) ",http://i2.rozetka.ua/goods/434630/loreal_3600521018095_images_434630362.jpg,"Тушь для ресниц L'Oreal Vollumissime x5 с керамидами R защищает, укрепляет ресницы и придает им в 5 раз больше объема.Ультра-Черный цвет с пигментами Черного угля, уникальная формула и удобная щеточка позволяют увеличить объем ресниц в 5 раз и придать взгляду неповторимую притягательность.L'Oreal Vollumissime x5, обогащенная Керамидами R, укрепляет ресницы и защищает их, а пигменты Черного угля обеспечивают насыщенный черный цвет ресниц."
"Тушь для ресниц Color Me ""3 in 1"" Разделение Объем и Удлинение Черная (8011603551211) ",http://i1.rozetka.ua/goods/1197785/color_me_8011603551211_images_1197785484.jpg,"Тушь Color Me ""3 in 1"" изготовлена по особым, новейшим технологиям производства. Комплекс витаминов ухаживает и укрепляет ресницы, достигая желаемого результата.Максимальный объем и желаемая длина, насыщенный чёрный цвет. Гипоаллергенная."
"Тушь для ресниц L'Oreal Mega Volume Collagen 24 ч Мега-объем Черная (3600522066897) ",http://i2.rozetka.ua/goods/434673/loreal_3600522066897_images_434673142.jpg,"Тушь Mega Volume Collagene 24H от L'Oreal Paris с усовершенствованной формулой и высокой концентрацией коллагена и гиалуроновой кислотой придаст естественный, неподражаемый объем вашим ресницам. Удобная в использовании запатентованная мегащеточка покроет равномерно каждую ресничку не образуя комочков, а насыщенные экстра черные пигменты придадут угольно-черный цвет с матовым эффектом."
"Тушь для ресниц Max Factor 2000 Calorie Объем 9 мл 01 Черный (50671304) ",http://i2.rozetka.ua/goods/451597/max_factor_2000_calorie_50671304_images_451597137.jpg,"Косметика Max Factor вот уже более 100 лет является незаменимым средством для создания обворожительных женских образов. Благодаря популярности этих образов она завоевала свое место в сердцах и косметичках женщин во всем мире. Создатель марки Максимилиан Фактор по праву считается отцом макияжа, ведь он единственный гример, который получил Оскар и чье имя красуется на голливудской Аллее Звезд. Опираясь на многолетний опыт успешного развития бренд Max Factor и сейчас пользуется репутацией творческого лидера, который находит баланс между инновационными технологиями и классической красотой.2000 Calorie — классическая тушь, которую уже более двух десятилетий выбирают профессиональные визажисты по всему миру.Она увеличивает объем в 3 раза по сравнению с ненакрашенными ресницами. Уникальное сочетание ингредиентов делает ее устойчивой к трем основным факторам: трению (когда трете глаза), влаге (занятия в спортзале/отдых на море) и высоким температурам.Прекрасно подходит для чувствительных глаз и для тех, кто носит контактные линзы.Придайте своему взгляду особую выразительность и глубину культовыми ресницами, которые не выходят из моды, как и тушь 2000 Calorie от Max Factor."
"Тушь для ресниц Max Factor Masterpiece Max Объем 7.2 мл 02 Черно-коричневый (5011321218680) ",http://i2.rozetka.ua/goods/451429/max_factor_masterpiece_max_5011321218680_images_451429057.jpg,"Косметика Max Factor вот уже более 100 лет является незаменимым средством для создания обворожительных женских образов. Благодаря популярности этих образов она завоевала свое место в сердцах и косметичках женщин во всем мире. Создатель марки Максимилиан Фактор по праву считается отцом макияжа, ведь он единственный гример, который получил Оскар и чье имя красуется на голливудской Аллее Звезд. Опираясь на многолетний опыт успешного развития бренд Max Factor и сейчас пользуется репутацией творческого лидера, который находит баланс между инновационными технологиями и классической красотой.Masterpiece Max — эффектная объемная тушь, которая создает дерзкие и гладкие ресницы, увеличивая их объем в 4 раза по сравнению с ненакрашенными.Тушь способствует восстановлению поврежденных или плохо растущих ресниц. Она подходит для чувствительных глаз и для тех, кто носит контактные линзы.Вместе с Masterpiece Max вы получите восхитительные ресницы без комочков. Тушь погодоустойчивая, не смазывается и не осыпается в течение дня, поэтому можно не переживать за ваш обворожительный взгляд.Создайте объемные и густые ресницы, от которых не отвести взгляд, вместе с Masterpiece Max от Max Factor."
"Тушь для ресниц Ninelle Volume Up Экстра объем 11 мл Черная (8435328104338) ",http://i1.rozetka.ua/goods/794803/ninelle_mascara_volume_up_8435328104338_images_794803659.jpg,"Ninelle — косметическая марка с ярко выраженным испанским характером, она полностью выражает стиль многогранной и колоритной Испании. Косметика всегда яркая как настоящая испанская женщина, которая покоряет весь мир своей красотой, женственностью и страстью. В ассортименте Ninelle представлены все средства, необходимые для полноценного макияжа современной женщине – от тональных средств и пудр до карандашей, теней и блесков. Ninelle – это огромное богатство цветовых палитр и текстур. В Ninelle вы найдете все, что вам необходимо для красоты и удовольствия.Кремообразная текстура туши Ninelle Volume Up с моделирующими микрочастицами окутывает каждую ресничку, придавая внушительный объем. Протеины риса насыщают влагой структуру ресниц, придавая эластичность и защиту от ломкости. Гипоаллергенная формула.Спиралевидная объемная щеточка из 4-х секций равномерно распределяет тушь, максимально утолщая каждую ресничку.Результат:Выраженный объем, безупречный макияж."
"Тушь удлиняющая и подкручивающая с черникой Lumene Blueberry Wild Curl 7 мл Черный (6412600840988) ",http://i1.rozetka.ua/goods/447253/lumene_6412600840988_images_447253072.jpg,"Тушь для ресниц Lumene Blueberry Wild Curl с удобной пластиковой щеточкой прокрашивает и подкручивает каждую ресничку, обеспечивая нанесение оптимального количества туши. Арктическая черника в составе бережно ухаживает за ресницами.Совет по применению: нанесите тушь на ресницы от основания до кончиков зигзагообразными движениями. Нанесите несколько слоев для более выразительного взгляда."
"Тушь для ресниц Maybelline Тройной объем 10 мл Черная (5021044013332) ",http://i2.rozetka.ua/goods/1136696/maybelline_5021044013332_images_1136696377.jpg,"Maybelline New York — это намного больше, чем просто доступная суперсовременная косметика, которая находится ""на острие моды"" и красоты мегаполиса. Бренд отображает настоящую энергию, образ и стиль Нью-Йорка. Сегодня Maybelline New York — бренд №1 во всем мире и представлен в более чем 90 странах мира. Maybelline New York — это всё, чем является брэнд сегодня: его размер, его цвет, его успех, плюс черты, присущие Нью-Йорку: привлекательность, неповторимость и пленительность. Вот уже почти столетие Maybelline New York помогает женщинам чувствовать себя более прекрасными!Для достижения наилучшего результата начинайте нанесение от корней ресниц, покачивая щеточкой и проводя ею вверх вдоль ресниц. Дайте туши возможность высохнуть. При необходимости нанесите последующий слой.Объем: 10 мл"
